scenario_id,fund_return_id,trial_number,return_a,return_b
b8426ff5-c6f2-4f25-a259-764e993ffa29,ee3cb5e5-aa75-4caa-91cc-e94d313640aa,1,0.01343856110622607,0.0902702261567102
b8426ff5-c6f2-4f25-a259-764e993ffa29,ea35e450-c016-4710-ba7d-cf29b9f3c7be,2,0.014008432885118065,0.07162489915132843
b8426ff5-c6f2-4f25-a259-764e993ffa29,7243d768-8cc8-4db9-ba8e-dfbf71193a82,3,0.014268378996305887,0.08430274104827683
b8426ff5-c6f2-4f25-a259-764e993ffa29,12764027-15e6-4297-89ec-682bc6a10f5e,4,0.014268378996305887,0.08955391945487108
b8426ff5-c6f2-4f25-a259-764e993ffa29,20495173-3190-4900-b3ce-363da4fed2a5,5,0.013418566104993793,0.048667018970324744
b8426ff5-c6f2-4f25-a259-764e993ffa29,d85356df-d236-4209-91aa-e6c8b0c9aa99,6,0.013598527213399157,0.07027560793957154
b8426ff5-c6f2-4f25-a259-764e993ffa29,9ec83271-3c18-4fe7-b1b1-535a0183c738,7,0.01319861519403191,0.030900695155476183
b8426ff5-c6f2-4f25-a259-764e993ffa29,3ff21c32-904f-4e65-8ba2-b37643008a9d,8,0.013218611094872537,0.07455261598765234
b8426ff5-c6f2-4f25-a259-764e993ffa29,8aa40931-f4e7-4ab5-a935-a43622b035c9,9,0.013618519116039174,0.05253156187428125
b8426ff5-c6f2-4f25-a259-764e993ffa29,a85bf2fa-ddb7-4c29-8bb7-f38c72a1bced,10,0.013178607098425154,0.08961924970803044
b8426ff5-c6f2-4f25-a259-764e993ffa29,a253c754-a0cd-4783-920f-ca862ed37800,11,0.013168609048044828,0.062433928233722735
b8426ff5-c6f2-4f25-a259-764e993ffa29,764f085d-3a79-49fa-afe4-e34409ac2c03,12,0.012168824001619456,0.04689251652609351
b8426ff5-c6f2-4f25-a259-764e993ffa29,ff36bdee-2e07-455c-99ee-66bd455a43e2,13,0.012798694878141129,0.028764447782005164
b8426ff5-c6f2-4f25-a259-764e993ffa29,90dc901a-adff-4aa9-afe3-14bdd106ac29,14,0.012598733870534633,0.047673101572826136
b8426ff5-c6f2-4f25-a259-764e993ffa29,ecf5ea46-31a8-4e11-8509-79656f2f8efd,15,0.012798694878141127,0.03819392350559999
b8426ff5-c6f2-4f25-a259-764e993ffa29,65cc8fab-eaaa-4a33-b521-08135baa8d58,16,0.012378783059606274,-0.029330766223366223
b8426ff5-c6f2-4f25-a259-764e993ffa29,75422263-7471-4cc7-b8d1-c0b56bb1793c,17,0.0123887811099866,-0.017669078625829414
b8426ff5-c6f2-4f25-a259-764e993ffa29,57ca588d-0984-499f-ae54-e14709a068c8,18,0.012758703276375903,0.022938002814571944
b8426ff5-c6f2-4f25-a259-764e993ffa29,e45c3ba4-639b-4cb5-9ae4-c644fa3c89ba,19,0.012358778862087316,0.09183025966254395
b8426ff5-c6f2-4f25-a259-764e993ffa29,bfc68d5b-8baf-49ea-9e98-d5d8cd3d7449,20,0.01253874356900958,0.14935977659503674
b8426ff5-c6f2-4f25-a259-764e993ffa29,b723a6bb-d17e-4843-98c3-b2e2ad7bd6c9,21,0.01253874356900958,0.09240601728995951
b8426ff5-c6f2-4f25-a259-764e993ffa29,ac78ff45-6973-4a71-bed6-88371954bb66,22,0.01301865198650827,0.10857835164170383
b8426ff5-c6f2-4f25-a259-764e993ffa29,ec034549-96a2-4757-8c51-c504e15c4c3c,23,0.013028649936928583,0.04934123066226286
b8426ff5-c6f2-4f25-a259-764e993ffa29,8d442ef9-bf3f-4264-86f9-143356c761cf,24,0.012798699176379668,0.012571391238503149
b8426ff5-c6f2-4f25-a259-764e993ffa29,9e3806e1-cf2d-4f5e-98d3-9d8e5e9005a2,25,0.01285868627915702,0.0335346906583836
b8426ff5-c6f2-4f25-a259-764e993ffa29,26f489f5-17a9-4fc5-8019-da1d062c656b,26,0.013428563755541844,0.07014092522621845
b8426ff5-c6f2-4f25-a259-764e993ffa29,6bdaa898-5c96-4d14-a58c-536250f02ac9,27,0.012828680732686828,0.1586632599133838
b8426ff5-c6f2-4f25-a259-764e993ffa29,d2eae4f3-460b-4796-99b3-6ae397ab3c82,28,0.012598725473977572,0.17258529644091353
b8426ff5-c6f2-4f25-a259-764e993ffa29,05f2f9e2-da24-465e-918a-3407fe676674,29,0.011958862844435073,0.06325581085284186
b8426ff5-c6f2-4f25-a259-764e993ffa29,d3443c47-75bd-43d8-9999-0794b8c1d419,30,0.012578742068012528,0.074227254056736
b8426ff5-c6f2-4f25-a259-764e993ffa29,e18c06a9-beb4-4abf-9c22-4711fc24d2dd,31,0.012388776911628782,-0.03750504695779653
b8426ff5-c6f2-4f25-a259-764e993ffa29,3e2823a7-5921-48b3-9c1a-6d380ae699c6,32,0.012538745568169845,0.06032815957786303
b8426ff5-c6f2-4f25-a259-764e993ffa29,dba5082f-fa92-4aca-8930-2cd95189da63,33,0.012748700427878134,0.024569687959929847
b8426ff5-c6f2-4f25-a259-764e993ffa29,0fd9aeb5-dcf2-4dc9-b3b3-7ce020540329,34,0.0134485637546237,0.09522016189536606
b8426ff5-c6f2-4f25-a259-764e993ffa29,23d42f3e-c6bd-4341-8eb2-eefe8b99d3de,35,0.0133885754523382,0.09633622806360852
b8426ff5-c6f2-4f25-a259-764e993ffa29,c0446563-b60e-4811-857e-bcd504d3bbff,36,0.01254874381847197,0.14335265456659066
b8426ff5-c6f2-4f25-a259-764e993ffa29,61f64a44-3a83-4fed-a1d4-6211a14ee405,37,0.012348784810065717,0.13414009072662786
b8426ff5-c6f2-4f25-a259-764e993ffa29,f7ac4081-5c89-4692-b116-f504240115f2,38,0.012158823752079778,0.03876954620786105
b8426ff5-c6f2-4f25-a259-764e993ffa29,00a7c59a-55ee-4a97-830b-32325f6354a6,39,0.012378783059606274,0.02871245775112125
b8426ff5-c6f2-4f25-a259-764e993ffa29,9725d6b5-5ef5-4149-bf69-67dc97491dd7,40,0.011958862844435073,0.02767530445151363
b8426ff5-c6f2-4f25-a259-764e993ffa29,6a306fed-2bed-4c09-8849-47fc7e079b12,41,0.011938866643712636,-0.045220826684900226
b8426ff5-c6f2-4f25-a259-764e993ffa29,c434877b-5073-44c4-8260-74e6623c9aef,42,0.012558739769732019,-0.07775326602252111
b8426ff5-c6f2-4f25-a259-764e993ffa29,a111a14c-325b-47a9-816a-d0c8991c1060,43,0.011968835704141458,-0.031489447355998415
b8426ff5-c6f2-4f25-a259-764e993ffa29,63301982-73c4-4a75-bb65-ae3d10050401,44,0.010919019421774645,0.19520550284559202
b8426ff5-c6f2-4f25-a259-764e993ffa29,3588276a-8830-4483-b91c-1bd982b3e993,45,0.009869224131635343,0.1917194003062081
b8426ff5-c6f2-4f25-a259-764e993ffa29,f50e09b2-6357-40c5-adbb-548d8f86effb,46,0.010729078156527828,0.13859025233195596
b8426ff5-c6f2-4f25-a259-764e993ffa29,ad20e321-3a1a-40de-8b35-ff1cbea2fe30,47,0.01149894772872053,0.05359721661514279
b8426ff5-c6f2-4f25-a259-764e993ffa29,2212f475-3c49-4771-b94c-edf60e5ec7ec,48,0.011718909235460127,0.07208773115727188
b8426ff5-c6f2-4f25-a259-764e993ffa29,ab8e2c22-5940-492f-8c1c-07e1163b6a83,49,0.01152894437895997,0.04248648512003722
b8426ff5-c6f2-4f25-a259-764e993ffa29,048a880b-8383-428b-9d2a-6bba504cf822,50,0.011149012766639255,0.034198028573757304
b8426ff5-c6f2-4f25-a259-764e993ffa29,f2f1381b-5aab-46b6-aa2e-2b0718f78e14,51,0.01113901451633291,0.0649609030071842
b8426ff5-c6f2-4f25-a259-764e993ffa29,61431329-25bc-42ad-a93f-38ca4f8055d7,52,0.01113901451633291,-0.004852812210842128
b8426ff5-c6f2-4f25-a259-764e993ffa29,577e4494-cc6e-4acc-965e-5534c12ce65f,53,0.011338979522459814,0.03503965864065449
b8426ff5-c6f2-4f25-a259-764e993ffa29,f53ce61e-87f8-46db-a477-4410ff60acd8,54,0.011338979522459814,-0.07905770062129007
b8426ff5-c6f2-4f25-a259-764e993ffa29,3918d560-1528-40f4-a34e-1a06bad99be9,55,0.011338979522459814,0.010269995599401581
b8426ff5-c6f2-4f25-a259-764e993ffa29,7a6543a8-f1c0-4c33-a0f6-80bc4d4726f9,56,0.011129016266026566,0.050575847023081696
b8426ff5-c6f2-4f25-a259-764e993ffa29,86411230-3164-410c-b1ee-d4c7d412b007,57,0.011548936481197765,0.13251709633597478
b8426ff5-c6f2-4f25-a259-764e993ffa29,4a559416-6cd5-4cc8-9421-7695ab8206fe,58,0.01216881570477522,0.02287035921506167
b8426ff5-c6f2-4f25-a259-764e993ffa29,7f0c7c18-8734-4b8c-ad21-8d39dfa5f01d,59,0.01319861519403191,-0.007022795458750584
b8426ff5-c6f2-4f25-a259-764e993ffa29,ba805b44-79d7-40ea-83e2-df19cdb1c257,60,0.01319861519403191,0.01976831754918615
b8426ff5-c6f2-4f25-a259-764e993ffa29,ab06f123-9c08-4008-8db5-6531a5042241,61,0.013788482573892268,0.05156741209237693
b8426ff5-c6f2-4f25-a259-764e993ffa29,133a9a48-0bd0-498b-bd97-6b279ca32eb4,62,0.013988437584013526,0.04018773497331727
b8426ff5-c6f2-4f25-a259-764e993ffa29,7f597202-8609-432c-a3e4-3836d99a8744,63,0.013578514719508562,-0.029788395190241325
b8426ff5-c6f2-4f25-a259-764e993ffa29,3b07aaa7-4bab-49bf-9fdc-0464241d7feb,64,0.013578514719508564,-0.022660911340195197
b8426ff5-c6f2-4f25-a259-764e993ffa29,c126d663-577d-4808-bf67-8bd2be5c5441,65,0.01337855960943351,0.06092574013021775
b8426ff5-c6f2-4f25-a259-764e993ffa29,5e0b222f-457d-41bf-9672-44820b85cb7c,66,0.014858242677916288,-0.012512557435038525
b8426ff5-c6f2-4f25-a259-764e993ffa29,1db8e41a-44e2-4215-b5da-49952b96177a,67,0.015058193689921322,-0.03647376939789367
b8426ff5-c6f2-4f25-a259-764e993ffa29,7aa82152-7b7e-4392-af7f-03ad94e4f079,68,0.01553808301546346,-0.14338587429403765
b8426ff5-c6f2-4f25-a259-764e993ffa29,c5634f82-7569-4c6c-aebc-c41b90b8e43c,69,0.01553808301546346,-0.08437291722013754
b8426ff5-c6f2-4f25-a259-764e993ffa29,125e65ce-a39c-4053-89ab-395d686ff7eb,70,0.015698040726572497,-0.039912646864702285
b8426ff5-c6f2-4f25-a259-764e993ffa29,9a40b71a-5513-4ca4-abb2-75bb19cb71ba,71,0.014828231334671697,-0.05754921880820201
