scenario_id,fund_return_id,trial_number,return_a,return_b
2e1e164a-699c-4c00-acff-61a98e23ddec,51a2e7da-c1d8-4bb0-adc4-fc510f175408,1,0.01343856110622607,0.0902702261567102
2e1e164a-699c-4c00-acff-61a98e23ddec,9fffda49-b9a0-4a27-ab81-08210cad34f0,2,0.014008432885118065,0.07162489915132843
2e1e164a-699c-4c00-acff-61a98e23ddec,3c4e1147-5f6c-4aac-bd53-226f804e1740,3,0.014268378996305887,0.08430274104827683
2e1e164a-699c-4c00-acff-61a98e23ddec,c7e43bcc-1495-444c-b01d-0baee24a7c2f,4,0.014268378996305887,0.08955391945487108
2e1e164a-699c-4c00-acff-61a98e23ddec,b43caa53-6032-4403-bbd0-fa06a6c8aeef,5,0.013418566104993793,0.048667018970324744
2e1e164a-699c-4c00-acff-61a98e23ddec,7c13f7fe-4279-4b78-993e-1e8b3444b0a4,6,0.013598527213399157,0.07027560793957154
2e1e164a-699c-4c00-acff-61a98e23ddec,31fd45b3-1f86-4b16-a4d8-e520a484a626,7,0.01319861519403191,0.030900695155476183
2e1e164a-699c-4c00-acff-61a98e23ddec,a5aa1dea-c760-4dbf-a05d-af3fd1742b84,8,0.013218611094872537,0.07455261598765234
2e1e164a-699c-4c00-acff-61a98e23ddec,9682fb52-3e91-49db-bceb-cc8f83a92d21,9,0.013618519116039174,0.05253156187428125
2e1e164a-699c-4c00-acff-61a98e23ddec,ad253ffe-9949-4003-95d5-b8a622801aab,10,0.013178607098425154,0.08961924970803044
2e1e164a-699c-4c00-acff-61a98e23ddec,331eb78b-be19-48e7-b831-1586066b9a0d,11,0.013168609048044828,0.062433928233722735
2e1e164a-699c-4c00-acff-61a98e23ddec,60db4b01-f7f9-4eb0-a990-8647d87ffc0f,12,0.012168824001619456,0.04689251652609351
2e1e164a-699c-4c00-acff-61a98e23ddec,fde19278-4792-445a-ad8e-c83904c4769d,13,0.012798694878141129,0.028764447782005164
2e1e164a-699c-4c00-acff-61a98e23ddec,d1babef8-a231-4bcb-9053-7b308cdaf84b,14,0.012598733870534633,0.047673101572826136
2e1e164a-699c-4c00-acff-61a98e23ddec,c72bac8c-c89d-4b6a-b009-2934f1e016a3,15,0.012798694878141127,0.03819392350559999
2e1e164a-699c-4c00-acff-61a98e23ddec,1896a462-2d4f-4cd3-be6f-b22c3ece5dbb,16,0.012378783059606274,-0.029330766223366223
2e1e164a-699c-4c00-acff-61a98e23ddec,beb34ef0-5b6d-48e5-bb07-1e36e97e87a1,17,0.0123887811099866,-0.017669078625829414
2e1e164a-699c-4c00-acff-61a98e23ddec,47e88f30-1984-442b-aefd-a3747bcf9dcd,18,0.012758703276375903,0.022938002814571944
2e1e164a-699c-4c00-acff-61a98e23ddec,751ecc88-3408-4880-9fdd-26ce71973827,19,0.012358778862087316,0.09183025966254395
2e1e164a-699c-4c00-acff-61a98e23ddec,57f01931-3c8e-43a3-8411-f77a9dac9aa9,20,0.01253874356900958,0.14935977659503674
2e1e164a-699c-4c00-acff-61a98e23ddec,129447e4-9b1f-4dae-8490-c253598564b1,21,0.01253874356900958,0.09240601728995951
2e1e164a-699c-4c00-acff-61a98e23ddec,aa0f103e-6434-4a71-89d0-c192785a8238,22,0.01301865198650827,0.10857835164170383
2e1e164a-699c-4c00-acff-61a98e23ddec,43b0bef5-df2f-4f9e-921d-e44e6cd20b89,23,0.013028649936928583,0.04934123066226286
2e1e164a-699c-4c00-acff-61a98e23ddec,bde45442-b79b-4169-8c2b-51155edc0018,24,0.012798699176379668,0.012571391238503149
2e1e164a-699c-4c00-acff-61a98e23ddec,afdcd7c3-f192-47ad-bd7a-b97428f3035a,25,0.01285868627915702,0.0335346906583836
2e1e164a-699c-4c00-acff-61a98e23ddec,137ba23f-52a8-48a0-9446-c3896f96177e,26,0.013428563755541844,0.07014092522621845
2e1e164a-699c-4c00-acff-61a98e23ddec,cf8bf391-cf24-4ca0-b0be-67f8c62e5b11,27,0.012828680732686828,0.1586632599133838
2e1e164a-699c-4c00-acff-61a98e23ddec,f218844e-40fd-4737-aef8-ecb1bd3f2058,28,0.012598725473977572,0.17258529644091353
2e1e164a-699c-4c00-acff-61a98e23ddec,e3f828ab-c321-417d-b323-cad61d659f1e,29,0.011958862844435073,0.06325581085284186
2e1e164a-699c-4c00-acff-61a98e23ddec,dc3a6714-8597-488c-b2d0-0627796fc43f,30,0.012578742068012528,0.074227254056736
2e1e164a-699c-4c00-acff-61a98e23ddec,7d8c5916-7903-4090-8cc5-7acc3cfe8f71,31,0.012388776911628782,-0.03750504695779653
2e1e164a-699c-4c00-acff-61a98e23ddec,c0de0bf1-fbbe-476a-930e-207f560f1348,32,0.012538745568169845,0.06032815957786303
2e1e164a-699c-4c00-acff-61a98e23ddec,19d86af3-8b9b-4fac-86be-9e0d77622f96,33,0.012748700427878134,0.024569687959929847
2e1e164a-699c-4c00-acff-61a98e23ddec,edb66ccd-a3b8-463a-83a3-03f8d0e71dca,34,0.0134485637546237,0.09522016189536606
2e1e164a-699c-4c00-acff-61a98e23ddec,2e8faaff-94e6-4d4e-a190-29eff7c67c78,35,0.0133885754523382,0.09633622806360852
2e1e164a-699c-4c00-acff-61a98e23ddec,de37bf04-4e55-4f0d-a9c2-cc137eda25f4,36,0.01254874381847197,0.14335265456659066
